PARAMETRIC_CURVE_CARTESIAN_2D
Log spiral
t1: 0
t2: 20
NumPoints: 201
9.6 -0.00310286 -0.000549323 
9.7 -0.00285592 -0.000806478 
9.8 -0.00260034 -0.00102423 
9.9 -0.00234038 -0.00120425 
10 -0.00207985 -0.00134849 
10.1 -0.00182216 -0.00145917 
10.2 -0.00157028 -0.00153864 
10.3 -0.00132678 -0.00158944 
10.4 -0.00109384 -0.00161414 
10.5 -0.000873231 -0.00161539 
10.6 -0.000666391 -0.00159582 
10.7 -0.00047441 -0.00155803 
10.8 -0.000298065 -0.00150457 
10.9 -0.000137846 -0.0014379 
11 6.02058e-06 -0.00136035 
11.1 0.000133542 -0.00127417 
11.2 0.000244933 -0.00118142 
11.3 0.000340593 -0.00108403 
11.4 0.000421076 -0.000983777 
11.5 0.000487067 -0.000882268 
11.6 0.000539362 -0.000780944 
11.7 0.000578838 -0.00068108 
11.8 0.000606441 -0.000583791 
11.9 0.000623159 -0.000490029 
12 0.000630009 -0.000400598 
12.1 0.00062802 -0.000316151 
12.2 0.000618217 -0.000237206 
12.3 0.000601608 -0.000164152 
12.4 0.000579176 -9.72569e-05 
12.5 0.000551867 -3.66816e-05 
12.6 0.000520581 1.75134e-05 
12.7 0.000486169 6.53559e-05 
12.8 0.000449424 0.000106952 
12.9 0.000411082 0.000142475 
13 0.000371813 0.000172157 
13.1 0.000332225 0.000196279 
13.2 0.00029286 0.000215161 
13.3 0.000254198 0.000229153 
13.4 0.000216654 0.00023863 
13.5 0.000180582 0.00024398 
13.6 0.000146277 0.000245602 
13.7 0.000113979 0.000243897 
13.8 8.38739e-05 0.000239262 
13.9 5.60995e-05 0.000232089 
14 3.07477e-05 0.000222755 
14.1 7.86911e-06 0.000211626 
14.2 -1.25231e-05 0.000199046 
14.3 -3.04491e-05 0.00018534 
14.4 -4.59583e-05 0.000170812 
14.5 -5.91253e-05 0.00015574 
14.6 -7.00466e-05 0.000140379 
14.7 -7.88362e-05 0.000124958 
14.8 -8.56227e-05 0.000109681 
14.9 -9.05457e-05 9.47271e-05 
15 -9.37529e-05 8.02519e-05 
15.1 -9.53973e-05 6.63862e-05 
15.2 -9.56346e-05 5.32386e-05 
15.3 -9.46208e-05 4.08962e-05 
15.4 -9.25104e-05 2.9426e-05 
15.5 -8.94544e-05 1.88761e-05 
15.6 -8.55988e-05 9.2776e-06 
15.7 -8.10834e-05 6.45703e-07 
15.8 -7.60407e-05 -7.01837e-06 
15.9 -7.05948e-05 -1.37259e-05 
16 -6.48611e-05 -1.94993e-05 
16.1 -5.89454e-05 -2.43702e-05 
16.2 -5.2944e-05 -2.83784e-05 
16.3 -4.69436e-05 -3.157e-05 
16.4 -4.10208e-05 -3.39966e-05 
16.5 -3.52425e-05 -3.57136e-05 
16.6 -2.96666e-05 -3.67793e-05 
16.7 -2.43414e-05 -3.72536e-05 
16.8 -1.93068e-05 -3.71974e-05 
16.9 -1.45943e-05 -3.66714e-05 
17 -1.02279e-05 -3.57355e-05 
17.1 -6.22433e-06 -3.44479e-05 
17.2 -2.59379e-06 -3.28649e-05 
17.3 6.59407e-07 -3.10403e-05 
17.4 3.5363e-06 -2.90246e-05 
17.5 6.0426e-06 -2.68653e-05 
17.6 8.18814e-06 -2.46062e-05 
17.7 9.98624e-06 -2.22877e-05 
17.8 1.14532e-05 -1.9946e-05 
17.9 1.26076e-05 -1.76137e-05 
18 1.34701e-05 -1.53198e-05 
18.1 1.40627e-05 -1.30891e-05 
18.2 1.44082e-05 -1.09431e-05 
18.3 1.45302e-05 -8.89967e-06 
18.4 1.44524e-05 -6.9734e-06 
18.5 1.41984e-05 -5.17568e-06 
18.6 1.37914e-05 -3.51499e-06 
18.7 1.32538e-05 -1.9971e-06 
18.8 1.26074e-05 -6.25282e-07 
18.9 1.18727e-05 5.99414e-07 
19 1.1069e-05 1.67795e-06 
19.1 1.02146e-05 2.61304e-06 
19.2 9.32599e-06 3.40895e-06 
19.3 8.4185e-06 4.07121e-06 
19.4 7.50587e-06 4.60647e-06 
19.5 6.60035e-06 5.02224e-06 
19.6 5.71273e-06 5.3267e-06 
19.7 4.85235e-06 5.52854e-06 
19.8 4.02715e-06 5.63679e-06 
19.9 3.24371e-06 5.66064e-06 
