PARAMETRIC_CURVE_CARTESIAN_2D
Log spiral
t1: 0
t2: 20
NumPoints: 201
9.1 -0.0100148 0.00337198 
9.2 -0.00979897 0.00224045 
9.3 -0.00948726 0.00118998 
9.4 -0.00909249 0.000225339 
9.5 -0.00862723 -0.000650185 
9.6 -0.00810373 -0.00143467 
9.7 -0.00753376 -0.00212744 
9.8 -0.0069285 -0.00272902 
9.9 -0.0062985 -0.00324091 
10 -0.00565362 -0.00366559 
10.1 -0.00500292 -0.00400629 
10.2 -0.0043547 -0.00426696 
10.3 -0.00371641 -0.00445212 
10.4 -0.00309471 -0.00456676 
10.5 -0.00249539 -0.00461622 
10.6 -0.00192345 -0.00460612 
10.7 -0.00138309 -0.00454225 
10.8 -0.000877707 -0.00443048 
10.9 -0.000409991 -0.0042767 
11 1.80868e-05 -0.00408673 
11.1 0.000405213 -0.00386628 
11.2 0.000750684 -0.00362087 
11.3 0.00105436 -0.00335578 
11.4 0.00131661 -0.00307604 
11.5 0.00153825 -0.00278637 
11.6 0.00172053 -0.00249116 
11.7 0.00186501 -0.00219444 
11.8 0.00197359 -0.00189987 
11.9 0.00204837 -0.00161077 
12 0.0020917 -0.00133003 
12.1 0.00210606 -0.00106021 
12.2 0.00209402 -0.000803461 
12.3 0.00205824 -0.0005616 
12.4 0.00200141 -0.000336082 
12.5 0.0019262 -0.000128031 
12.6 0.00183527 6.17422e-05 
12.7 0.00173117 0.000232723 
12.8 0.00161642 0.000384667 
12.9 0.00149337 0.000517581 
13 0.00136429 0.000631696 
13.1 0.00123128 0.000727445 
13.2 0.0010963 0.000805438 
13.3 0.000961134 0.000866438 
13.4 0.00082741 0.000911337 
13.5 0.00069658 0.000941135 
13.6 0.000569923 0.000956913 
13.7 0.000448547 0.000959819 
13.8 0.00033339 0.000951043 
13.9 0.000225231 0.000931801 
14 0.000124688 0.000903317 
14.1 3.22315e-05 0.00086681 
14.2 -5.18098e-05 0.000823477 
14.3 -0.000127238 0.000774482 
14.4 -0.000193976 0.000720946 
14.5 -0.000252058 0.000663939 
14.6 -0.000301618 0.000604466 
14.7 -0.000342877 0.00054347 
14.8 -0.000376136 0.000481821 
14.9 -0.00040176 0.000420313 
15 -0.000420172 0.000359664 
15.1 -0.000431838 0.000300512 
15.2 -0.000437263 0.000243419 
15.3 -0.000436976 0.000188866 
15.4 -0.000431523 0.00013726 
15.5 -0.000421462 8.89343e-05 
15.6 -0.000407349 4.41504e-05 
15.7 -0.00038974 3.10367e-06 
15.8 -0.000369174 -3.40739e-05 
15.9 -0.000346179 -6.73086e-05 
16 -0.000321259 -9.65808e-05 
16.1 -0.000294893 -0.00012192 
16.2 -0.000267531 -0.000143399 
16.3 -0.000239594 -0.000161129 
16.4 -0.000211469 -0.000175258 
16.5 -0.000183507 -0.00018596 
16.6 -0.000156026 -0.000193434 
16.7 -0.000129306 -0.000197897 
16.8 -0.000103592 -0.000199585 
16.9 -7.90936e-05 -0.00019874 
17 -5.5987e-05 -0.000195614 
17.1 -3.44141e-05 -0.000190461 
17.2 -1.44851e-05 -0.000183535 
17.3 3.71949e-06 -0.000175087 
17.4 2.01475e-05 -0.000165363 
17.5 3.47727e-05 -0.000154599 
17.6 4.7593e-05 -0.000143022 
17.7 5.86278e-05 -0.000130848 
17.8 6.79157e-05 -0.000118277 
17.9 7.55128e-05 -0.000105497 
18 8.14896e-05 -9.26792e-05 
18.1 8.59292e-05 -7.99801e-05 
18.2 8.89253e-05 -6.75391e-05 
18.3 9.05796e-05 -5.54795e-05 
18.4 9.10001e-05 -4.39083e-05 
18.5 9.02993e-05 -3.29164e-05 
18.6 8.85921e-05 -2.25794e-05 
18.7 8.59947e-05 -1.29578e-05 
18.8 8.26225e-05 -4.09779e-06 
18.9 7.85895e-05 3.96774e-06 
19 7.40063e-05 1.12186e-05 
19.1 6.898e-05 1.76461e-05 
19.2 6.36122e-05 2.32523e-05 
19.3 5.79994e-05 2.80487e-05 
19.4 5.22315e-05 3.20553e-05 
19.5 4.63918e-05 3.52997e-05 
19.6 4.05565e-05 3.7816e-05 
19.7 3.47947e-05 3.96434e-05 
19.8 2.91676e-05 4.08258e-05 
19.9 2.37295e-05 4.14106e-05 
